# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   12.974324775    2.768310897    2.768310896    2.768310896
   12.984328109    2.625109724    2.625109723    2.625109724
   12.994331444    2.525687702    2.525687702    2.525687702
   13.004334778    2.490623912    2.490623911    2.490623912
   13.014338113    2.528803750    2.528803749    2.528803750
   13.024341447    2.635282529    2.635282529    2.635282529
   13.034344782    2.786825644    2.786825643    2.786825643
   13.044348116    2.938063261    2.938063261    2.938063261
   13.054351450    3.031848416    3.031848416    3.031848416
   13.064354785    3.028170737    3.028170737    3.028170737
   13.074358119    2.925144399    2.925144398    2.925144399
   13.084361454    2.751652973    2.751652973    2.751652973
   13.094364788    2.549629655    2.549629655    2.549629655
   13.104368123    2.359087947    2.359087946    2.359087946
   13.114371457    2.205531835    2.205531835    2.205531835
   13.124374792    2.095225425    2.095225424    2.095225425
   13.134378126    2.020602179    2.020602179    2.020602179
   13.144381460    1.972045851    1.972045850    1.972045850
   13.154384795    1.948258053    1.948258052    1.948258052
   13.164388129    1.956678988    1.956678987    1.956678988
   13.174391464    2.005424549    2.005424548    2.005424549
   13.184394798    2.095333527    2.095333526    2.095333527
   13.194398133    2.217144305    2.217144305    2.217144305
   13.204401467    2.355227650    2.355227650    2.355227650
   13.214404802    2.493811214    2.493811213    2.493811214
   13.224408136    2.614473654    2.614473653    2.614473653
   13.234411470    2.687227209    2.687227208    2.687227209
   13.244414805    2.677709381    2.677709380    2.677709381
   13.254418139    2.573013046    2.573013045    2.573013046
   13.264421474    2.396483511    2.396483510    2.396483511
   13.274424808    2.194333186    2.194333186    2.194333186
   13.284428143    2.009693351    2.009693351    2.009693351
   13.294431477    1.866920583    1.866920582    1.866920582
   13.304434812    1.770507822    1.770507822    1.770507822
   13.314438146    1.709436785    1.709436785    1.709436785
   13.324441480    1.662629769    1.662629768    1.662629769
   13.334444815    1.609131376    1.609131376    1.609131376
   13.344448149    1.541399292    1.541399291    1.541399292
   13.354451484    1.468311288    1.468311287    1.468311288
   13.364454818    1.403831589    1.403831589    1.403831589
   13.374458153    1.355426767    1.355426766    1.355426767
   13.384461487    1.321768388    1.321768387    1.321768387
   13.394464822    1.297210581    1.297210580    1.297210580
   13.404468156    1.276924991    1.276924991    1.276924991
   13.414471490    1.258107769    1.258107768    1.258107768
   13.424474825    1.238994386    1.238994385    1.238994385
   13.434478159    1.220545377    1.220545376    1.220545377
   13.444481494    1.208503140    1.208503139    1.208503140
   13.454484828    1.211251039    1.211251039    1.211251039
   13.464488163    1.236309715    1.236309714    1.236309715
   13.474491497    1.289447954    1.289447954    1.289447954
   13.484494832    1.375839985    1.375839984    1.375839985
   13.494498166    1.501366677    1.501366677    1.501366677
   13.504501501    1.673087714    1.673087713    1.673087713
   13.514504835    1.898242306    1.898242305    1.898242305
   13.524508169    2.180600566    2.180600565    2.180600566
   13.534511504    2.512620921    2.512620920    2.512620921
   13.544514838    2.864352748    2.864352748    2.864352748
   13.554518173    3.178547616    3.178547615    3.178547616
   13.564521507    3.387561119    3.387561118    3.387561118
   13.574524842    3.447485660    3.447485660    3.447485660
   13.584528176    3.358235217    3.358235216    3.358235216
   13.594531511    3.159332492    3.159332491    3.159332491
   13.604534845    2.912635591    2.912635590    2.912635590
   13.614538179    2.676391892    2.676391891    2.676391892
   13.624541514    2.485648680    2.485648679    2.485648679
   13.634544848    2.352167335    2.352167334    2.352167335
   13.644548183    2.276302937    2.276302937    2.276302937
   13.654551517    2.257432315    2.257432315    2.257432315
   13.664554852    2.295416019    2.295416019    2.295416019
   13.674558186    2.382712434    2.382712434    2.382712434
   13.684561521    2.493880281    2.493880281    2.493880281
   13.694564855    2.583574250    2.583574250    2.583574250
   13.704568189    2.604189604    2.604189603    2.604189604
   13.714571524    2.536753737    2.536753736    2.536753737
   13.724574858    2.402056639    2.402056639    2.402056639
   13.734578193    2.237210646    2.237210645    2.237210646
   13.744581527    2.067957838    2.067957837    2.067957838
   13.754584862    1.903078071    1.903078071    1.903078071
   13.764588196    1.743574633    1.743574632    1.743574632
   13.774591531    1.591194860    1.591194859    1.591194860
   13.784594865    1.451734225    1.451734225    1.451734225
   13.794598199    1.333010945    1.333010944    1.333010944
   13.804601534    1.240746342    1.240746341    1.240746342
   13.814604868    1.177051154    1.177051153    1.177051154
   13.824608203    1.141576392    1.141576391    1.141576391
   13.834611537    1.132876475    1.132876474    1.132876475
   13.844614872    1.148580113    1.148580113    1.148580113
   13.854618206    1.184175442    1.184175442    1.184175442
   13.864621541    1.231286632    1.231286631    1.231286631
   13.874624875    1.277995733    1.277995733    1.277995733
   13.884628209    1.313610555    1.313610554    1.313610554
   13.894631544    1.335118932    1.335118932    1.335118932
   13.904634878    1.349310954    1.349310953    1.349310953
   13.914638213    1.369013275    1.369013274    1.369013275
   13.924641547    1.405964728    1.405964727    1.405964727
   13.934644882    1.464359675    1.464359674    1.464359675
   13.944648216    1.538392881    1.538392880    1.538392880
   13.954651551    1.615915092    1.615915091    1.615915091
   13.964654885    1.687923367    1.687923366    1.687923366
   13.974658219    1.754320613    1.754320612    1.754320613
   13.984661554    1.815592518    1.815592517    1.815592517
   13.994664888    1.860000266    1.860000266    1.860000266
   14.004668223    1.866544840    1.866544839    1.866544839
   14.014671557    1.825777490    1.825777489    1.825777490
   14.024674892    1.753543620    1.753543620    1.753543620
   14.034678226    1.679898171    1.679898170    1.679898171
   14.044681561    1.630590855    1.630590854    1.630590855
   14.054684895    1.620561513    1.620561513    1.620561513
   14.064688229    1.657234686    1.657234685    1.657234686
   14.074691564    1.745182804    1.745182804    1.745182804
   14.084694898    1.888391765    1.888391765    1.888391765
   14.094698233    2.089252535    2.089252534    2.089252534
   14.104701567    2.343478027    2.343478026    2.343478027
   14.114704902    2.630747055    2.630747055    2.630747055
   14.124708236    2.906666501    2.906666500    2.906666500
   14.134711571    3.112633415    3.112633414    3.112633415
   14.144714905    3.213715803    3.213715802    3.213715802
   14.154718239    3.230823204    3.230823203    3.230823203
   14.164721574    3.221722426    3.221722425    3.221722426
   14.174724908    3.232953171    3.232953170    3.232953170
   14.184728243    3.273602714    3.273602713    3.273602714
   14.194731577    3.319395176    3.319395176    3.319395176
   14.204734912    3.330752401    3.330752400    3.330752400
   14.214738246    3.276981175    3.276981174    3.276981175
   14.224741581    3.160856529    3.160856528    3.160856529
   14.234744915    3.022272778    3.022272777    3.022272778
   14.244748249    2.912709934    2.912709934    2.912709934
   14.254751584    2.867882339    2.867882338    2.867882339
   14.264754918    2.898353220    2.898353219    2.898353219
   14.274758253    2.991291437    2.991291437    2.991291437
   14.284761587    3.114894680    3.114894679    3.114894680
   14.294764922    3.225223902    3.225223901    3.225223902
   14.304768256    3.278982743    3.278982742    3.278982743
   14.314771591    3.255467901    3.255467900    3.255467901
   14.324774925    3.170932550    3.170932549    3.170932550
   14.334778259    3.061322120    3.061322119    3.061322120
   14.344781594    2.953800332    2.953800331    2.953800331
   14.354784928    2.860843027    2.860843026    2.860843026
   14.364788263    2.790439445    2.790439444    2.790439445
   14.374791597    2.751191516    2.751191515    2.751191516
   14.384794932    2.750157553    2.750157552    2.750157553
   14.394798266    2.791868313    2.791868312    2.791868313
   14.404801601    2.881430402    2.881430402    2.881430402
   14.414804935    3.023383429    3.023383429    3.023383429
   14.424808269    3.208090986    3.208090985    3.208090986
   14.434811604    3.394263379    3.394263378    3.394263379
   14.444814938    3.509920189    3.509920189    3.509920189
   14.454818273    3.490645677    3.490645676    3.490645677
   14.464821607    3.332051451    3.332051450    3.332051451
   14.474824942    3.094136173    3.094136172    3.094136172
   14.484828276    2.852657764    2.852657763    2.852657764
   14.494831611    2.658535605    2.658535604    2.658535605
   14.504834945    2.532199492    2.532199491    2.532199492
   14.514838279    2.475350565    2.475350564    2.475350565
   14.524841614    2.483719108    2.483719107    2.483719108
   14.534844948    2.554720659    2.554720658    2.554720659
   14.544848283    2.686498772    2.686498771    2.686498772
   14.554851617    2.869849985    2.869849984    2.869849984
   14.564854952    3.081826864    3.081826863    3.081826864
   14.574858286    3.291354234    3.291354233    3.291354233
   14.584861621    3.475492503    3.475492502    3.475492503
   14.594864955    3.625565996    3.625565994    3.625565995
   14.604868289    3.735769589    3.735769588    3.735769589
   14.614871624    3.799026239    3.799026238    3.799026238
   14.624874958    3.820206885    3.820206884    3.820206885
   14.634878293    3.823798609    3.823798608    3.823798609
   14.644881627    3.837728716    3.837728715    3.837728716
   14.654884962    3.870528544    3.870528543    3.870528544
   14.664888296    3.907284741    3.907284741    3.907284741
   14.674891631    3.920780583    3.920780582    3.920780583
   14.684894965    3.888264903    3.888264902    3.888264902
   14.694898299    3.812670103    3.812670103    3.812670103
   14.704901634    3.729959720    3.729959720    3.729959720
   14.714904968    3.687747051    3.687747050    3.687747050
   14.724908303    3.713836279    3.713836278    3.713836279
   14.734911637    3.798280441    3.798280440    3.798280441
   14.744914972    3.894371823    3.894371822    3.894371823
   14.754918306    3.938541487    3.938541486    3.938541487
   14.764921641    3.883536214    3.883536213    3.883536214
