# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
   20.596865622    1.651018470    1.651018469    1.651018470
   20.606868956    1.650572106    1.650572106    1.650572106
   20.616872291    1.650126159    1.650126159    1.650126159
   20.626875625    1.649680628    1.649680628    1.649680628
   20.636878960    1.649235513    1.649235513    1.649235513
   20.646882294    1.648790814    1.648790813    1.648790814
   20.656885629    1.648346529    1.648346529    1.648346529
   20.666888963    1.647902659    1.647902658    1.647902659
   20.676892297    1.647459202    1.647459202    1.647459202
   20.686895632    1.647016159    1.647016159    1.647016159
   20.696898966    1.646573530    1.646573529    1.646573529
   20.706902301    1.646131312    1.646131312    1.646131312
   20.716905635    1.645689507    1.645689507    1.645689507
   20.726908970    1.645248114    1.645248113    1.645248113
   20.736912304    1.644807131    1.644807131    1.644807131
   20.746915639    1.644366560    1.644366559    1.644366559
   20.756918973    1.643926398    1.643926398    1.643926398
   20.766922307    1.643486647    1.643486646    1.643486647
   20.776925642    1.643047304    1.643047304    1.643047304
   20.786928976    1.642608371    1.642608371    1.642608371
   20.796932311    1.642169846    1.642169846    1.642169846
   20.806935645    1.641731730    1.641731729    1.641731730
   20.816938980    1.641294020    1.641294020    1.641294020
   20.826942314    1.640856718    1.640856718    1.640856718
   20.836945649    1.640419823    1.640419822    1.640419823
   20.846948983    1.639983334    1.639983333    1.639983333
   20.856952317    1.639547250    1.639547250    1.639547250
   20.866955652    1.639111572    1.639111571    1.639111572
   20.876958986    1.638676298    1.638676298    1.638676298
   20.886962321    1.638241429    1.638241429    1.638241429
   20.896965655    1.637806964    1.637806964    1.637806964
   20.906968990    1.637372903    1.637372902    1.637372902
   20.916972324    1.636939244    1.636939244    1.636939244
   20.926975659    1.636505988    1.636505988    1.636505988
   20.936978993    1.636073134    1.636073134    1.636073134
   20.946982327    1.635640682    1.635640682    1.635640682
   20.956985662    1.635208631    1.635208631    1.635208631
   20.966988996    1.634776981    1.634776981    1.634776981
   20.976992331    1.634345732    1.634345731    1.634345732
   20.986995665    1.633914882    1.633914882    1.633914882
   20.996999000    1.633484432    1.633484431    1.633484432
   21.007002334    1.633054381    1.633054380    1.633054380
   21.017005669    1.632624728    1.632624728    1.632624728
   21.027009003    1.632195473    1.632195473    1.632195473
   21.037012337    1.631766617    1.631766616    1.631766617
   21.047015672    1.631338157    1.631338157    1.631338157
   21.057019006    1.630910095    1.630910094    1.630910095
   21.067022341    1.630482428    1.630482428    1.630482428
   21.077025675    1.630055158    1.630055158    1.630055158
   21.087029010    1.629628283    1.629628283    1.629628283
   21.097032344    1.629201804    1.629201803    1.629201804
   21.107035679    1.628775719    1.628775718    1.628775718
   21.117039013    1.628350028    1.628350027    1.628350028
   21.127042347    1.627924731    1.627924730    1.627924730
   21.137045682    1.627499827    1.627499826    1.627499827
   21.147049016    1.627075316    1.627075315    1.627075316
   21.157052351    1.626651197    1.626651197    1.626651197
   21.167055685    1.626227471    1.626227471    1.626227471
   21.177059020    1.625804136    1.625804136    1.625804136
   21.187062354    1.625381192    1.625381192    1.625381192
   21.197065689    1.624958639    1.624958639    1.624958639
   21.207069023    1.624536477    1.624536476    1.624536477
   21.217072357    1.624114704    1.624114703    1.624114704
   21.227075692    1.623693320    1.623693320    1.623693320
   21.237079026    1.623272326    1.623272326    1.623272326
   21.247082361    1.622851720    1.622851720    1.622851720
   21.257085695    1.622431502    1.622431502    1.622431502
   21.267089030    1.622011672    1.622011672    1.622011672
   21.277092364    1.621592229    1.621592229    1.621592229
   21.287095699    1.621173173    1.621173173    1.621173173
   21.297099033    1.620754504    1.620754504    1.620754504
   21.307102367    1.620336220    1.620336220    1.620336220
   21.317105702    1.619918322    1.619918322    1.619918322
   21.327109036    1.619500809    1.619500809    1.619500809
   21.337112371    1.619083681    1.619083681    1.619083681
   21.347115705    1.618666937    1.618666937    1.618666937
   21.357119040    1.618250577    1.618250577    1.618250577
   21.367122374    1.617834601    1.617834600    1.617834601
   21.377125709    1.617419007    1.617419007    1.617419007
   21.387129043    1.617003796    1.617003796    1.617003796
   21.397132377    1.616588967    1.616588967    1.616588967
   21.407135712    1.616174520    1.616174520    1.616174520
   21.417139046    1.615760454    1.615760454    1.615760454
   21.427142381    1.615346769    1.615346769    1.615346769
   21.437145715    1.614933465    1.614933465    1.614933465
   21.447149050    1.614520541    1.614520540    1.614520540
   21.457152384    1.614107996    1.614107995    1.614107996
   21.467155719    1.613695830    1.613695830    1.613695830
   21.477159053    1.613284043    1.613284043    1.613284043
   21.487162387    1.612872635    1.612872635    1.612872635
   21.497165722    1.612461605    1.612461604    1.612461605
   21.507169056    1.612050952    1.612050951    1.612050952
   21.517172391    1.611640676    1.611640676    1.611640676
   21.527175725    1.611230777    1.611230776    1.611230777
   21.537179060    1.610821254    1.610821254    1.610821254
   21.547182394    1.610412107    1.610412107    1.610412107
   21.557185729    1.610003336    1.610003335    1.610003336
   21.567189063    1.609594939    1.609594939    1.609594939
   21.577192397    1.609186917    1.609186917    1.609186917
   21.587195732    1.608779270    1.608779269    1.608779270
   21.597199066    1.608371996    1.608371996    1.608371996
   21.607202401    1.607965096    1.607965095    1.607965096
   21.617205735    1.607558568    1.607558568    1.607558568
   21.627209070    1.607152413    1.607152413    1.607152413
   21.637212404    1.606746631    1.606746630    1.606746631
   21.647215739    1.606341220    1.606341219    1.606341220
   21.657219073    1.605936180    1.605936180    1.605936180
   21.667222407    1.605531511    1.605531511    1.605531511
   21.677225742    1.605127213    1.605127213    1.605127213
   21.687229076    1.604723285    1.604723285    1.604723285
   21.697232411    1.604319727    1.604319726    1.604319727
   21.707235745    1.603916538    1.603916537    1.603916538
   21.717239080    1.603513718    1.603513717    1.603513717
   21.727242414    1.603111266    1.603111265    1.603111266
   21.737245749    1.602709182    1.602709182    1.602709182
   21.747249083    1.602307466    1.602307466    1.602307466
   21.757252417    1.601906117    1.601906117    1.601906117
   21.767255752    1.601505136    1.601505135    1.601505135
   21.777259086    1.601104520    1.601104520    1.601104520
   21.787262421    1.600704271    1.600704270    1.600704271
   21.797265755    1.600304387    1.600304387    1.600304387
   21.807269090    1.599904869    1.599904868    1.599904868
   21.817272424    1.599505715    1.599505715    1.599505715
   21.827275759    1.599106926    1.599106925    1.599106926
   21.837279093    1.598708500    1.598708500    1.598708500
   21.847282427    1.598310439    1.598310439    1.598310439
   21.857285762    1.597912741    1.597912740    1.597912741
   21.867289096    1.597515405    1.597515405    1.597515405
   21.877292431    1.597118432    1.597118432    1.597118432
   21.887295765    1.596721821    1.596721821    1.596721821
   21.897299100    1.596325572    1.596325571    1.596325572
   21.907302434    1.595929684    1.595929683    1.595929683
   21.917305769    1.595534156    1.595534156    1.595534156
   21.927309103    1.595138989    1.595138989    1.595138989
   21.937312437    1.594744183    1.594744182    1.594744183
   21.947315772    1.594349735    1.594349735    1.594349735
   21.957319106    1.593955648    1.593955647    1.593955647
   21.967322441    1.593561919    1.593561918    1.593561918
   21.977325775    1.593168548    1.593168548    1.593168548
   21.987329110    1.592775535    1.592775535    1.592775535
   21.997332444    1.592382881    1.592382880    1.592382881
   22.007335779    1.591990583    1.591990583    1.591990583
   22.017339113    1.591598642    1.591598642    1.591598642
   22.027342447    1.591207058    1.591207058    1.591207058
   22.037345782    1.590815830    1.590815830    1.590815830
   22.047349116    1.590424958    1.590424958    1.590424958
   22.057352451    1.590034441    1.590034441    1.590034441
   22.067355785    1.589644279    1.589644279    1.589644279
   22.077359120    1.589254471    1.589254471    1.589254471
   22.087362454    1.588865018    1.588865018    1.588865018
   22.097365789    1.588475919    1.588475918    1.588475918
   22.107369123    1.588087172    1.588087172    1.588087172
   22.117372457    1.587698779    1.587698779    1.587698779
   22.127375792    1.587310739    1.587310738    1.587310738
   22.137379126    1.586923050    1.586923050    1.586923050
   22.147382461    1.586535714    1.586535713    1.586535713
   22.157385795    1.586148728    1.586148728    1.586148728
   22.167389130    1.585762094    1.585762094    1.585762094
   22.177392464    1.585375811    1.585375811    1.585375811
   22.187395799    1.584989878    1.584989878    1.584989878
   22.197399133    1.584604295    1.584604294    1.584604295
   22.207402467    1.584219061    1.584219061    1.584219061
   22.217405802    1.583834176    1.583834176    1.583834176
   22.227409136    1.583449641    1.583449640    1.583449641
   22.237412471    1.583065453    1.583065453    1.583065453
   22.247415805    1.582681614    1.582681614    1.582681614
   22.257419140    1.582298122    1.582298122    1.582298122
   22.267422474    1.581914977    1.581914977    1.581914977
   22.277425809    1.581532180    1.581532179    1.581532180
   22.287429143    1.581149728    1.581149728    1.581149728
   22.297432477    1.580767623    1.580767623    1.580767623
   22.307435812    1.580385864    1.580385863    1.580385864
   22.317439146    1.580004450    1.580004449    1.580004449
   22.327442481    1.579623380    1.579623380    1.579623380
   22.337445815    1.579242656    1.579242655    1.579242656
   22.347449150    1.578862275    1.578862275    1.578862275
   22.357452484    1.578482239    1.578482238    1.578482239
   22.367455819    1.578102545    1.578102545    1.578102545
   22.377459153    1.577723195    1.577723195    1.577723195
   22.387462487    1.577344188    1.577344187    1.577344188
