# energy grid [eV]     epsr_x  epsr_y  epsr_z
# plasmon frequences [eV]:    20.206130047   20.206130039   20.206130046
   28.079359787    0.850566299    0.850562314    0.850566338
   28.089363121    0.866819601    0.866815615    0.866819640
   28.099366455    0.883242252    0.883238266    0.883242291
   28.109369790    0.898265326    0.898261340    0.898265365
   28.119373124    0.909246814    0.909242827    0.909246853
   28.129376459    0.912701973    0.912697986    0.912702012
   28.139379793    0.904572430    0.904568442    0.904572468
   28.149383128    0.881114822    0.881110834    0.881114861
   28.159386462    0.840116562    0.840112574    0.840116600
   28.169389797    0.781231470    0.781227481    0.781231508
   28.179393131    0.706872323    0.706868334    0.706872361
   28.189396465    0.625476633    0.625472644    0.625476671
   28.199399800    0.551369952    0.551365963    0.551369990
   28.209403134    0.496668387    0.496664397    0.496668425
   28.219406469    0.464037424    0.464033433    0.464037461
   28.229409803    0.448168705    0.448164714    0.448168742
   28.239413138    0.441867616    0.441863625    0.441867654
   28.249416472    0.440612865    0.440608873    0.440612902
   28.259419807    0.443569205    0.443565213    0.443569242
   28.269423141    0.451634280    0.451630288    0.451634317
   28.279426475    0.464992969    0.464988977    0.464993007
   28.289429810    0.482502072    0.482498079    0.482502109
   28.299433144    0.502488386    0.502484393    0.502488423
   28.309436479    0.523494945    0.523490951    0.523494982
   28.319439813    0.544542172    0.544538178    0.544542209
   28.329443148    0.565150079    0.565146085    0.565150116
   28.339446482    0.585283959    0.585279965    0.585283996
   28.349449817    0.605162130    0.605158135    0.605162167
   28.359453151    0.624954662    0.624950667    0.624954699
   28.369456485    0.644609424    0.644605429    0.644609461
   28.379459820    0.663881177    0.663877181    0.663881214
   28.389463154    0.682385308    0.682381312    0.682385344
   28.399466489    0.699512346    0.699508349    0.699512382
   28.409469823    0.714246354    0.714242357    0.714246390
   28.419473158    0.725144581    0.725140584    0.725144617
   28.429476492    0.730676758    0.730672760    0.730676794
   28.439479827    0.729744872    0.729740875    0.729744908
   28.449483161    0.722049839    0.722045841    0.722049875
   28.459486495    0.708604125    0.708600126    0.708604161
   28.469489830    0.692405283    0.692401284    0.692405319
   28.479493164    0.677448963    0.677444964    0.677448999
   28.489496499    0.666014490    0.666010491    0.666014526
   28.499499833    0.657893443    0.657889443    0.657893478
   28.509503168    0.652564628    0.652560628    0.652564663
   28.519506502    0.650862463    0.650858462    0.650862498
   28.529509837    0.654136330    0.654132329    0.654136365
   28.539513171    0.662859356    0.662855354    0.662859391
   28.549516506    0.676551204    0.676547202    0.676551239
   28.559519840    0.694295988    0.694291986    0.694296023
   28.569523174    0.714946004    0.714942001    0.714946038
   28.579526509    0.737137587    0.737133584    0.737137622
   28.589529843    0.759256165    0.759252162    0.759256200
   28.599533178    0.779236444    0.779232441    0.779236479
   28.609536512    0.794198242    0.794194238    0.794198277
   28.619539847    0.800128185    0.800124181    0.800128220
   28.629543181    0.792099109    0.792095105    0.792099144
   28.639546516    0.765838071    0.765834066    0.765838105
   28.649549850    0.721026556    0.721022551    0.721026591
   28.659553184    0.664468182    0.664464176    0.664468216
   28.669556519    0.608594678    0.608590672    0.608594712
   28.679559853    0.563899518    0.563895512    0.563899552
   28.689563188    0.532711978    0.532707972    0.532712012
   28.699566522    0.510714117    0.510710110    0.510714151
   28.709569857    0.492642956    0.492638948    0.492642989
   28.719573191    0.476538792    0.476534784    0.476538826
   28.729576526    0.464220446    0.464216438    0.464220480
   28.739579860    0.458290704    0.458286696    0.458290738
   28.749583194    0.459276301    0.459272293    0.459276335
   28.759586529    0.465860539    0.465856530    0.465860572
   28.769589863    0.476563097    0.476559088    0.476563130
   28.779593198    0.490392140    0.490388130    0.490392173
   28.789596532    0.506521405    0.506517395    0.506521438
   28.799599867    0.524093152    0.524089142    0.524093185
   28.809603201    0.542350912    0.542346902    0.542350945
   28.819606536    0.560765973    0.560761962    0.560766006
   28.829609870    0.579037171    0.579033160    0.579037204
   28.839613204    0.597027101    0.597023089    0.597027134
   28.849616539    0.614694367    0.614690355    0.614694400
   28.859619873    0.632040181    0.632036169    0.632040214
   28.869623208    0.649066505    0.649062492    0.649066537
   28.879626542    0.665737937    0.665733924    0.665737969
   28.889629877    0.681943120    0.681939106    0.681943152
   28.899633211    0.697465148    0.697461134    0.697465180
   28.909636546    0.712000010    0.711995996    0.712000042
   28.919639880    0.725289520    0.725285505    0.725289552
   28.929643214    0.737378036    0.737374021    0.737378068
   28.939646549    0.748789190    0.748785175    0.748789222
   28.949649883    0.760285651    0.760281635    0.760285682
   28.959653218    0.772304437    0.772300421    0.772304468
   28.969656552    0.784756307    0.784752290    0.784756338
   28.979659887    0.797458056    0.797454039    0.797458087
   28.989663221    0.810525973    0.810521956    0.810526005
   28.999666556    0.824107624    0.824103607    0.824107656
   29.009669890    0.837800899    0.837796882    0.837800931
   29.019673224    0.850396820    0.850392802    0.850396851
   29.029676559    0.859948647    0.859944629    0.859948678
   29.039679893    0.863825395    0.863821376    0.863825426
   29.049683228    0.858562139    0.858558120    0.858562170
   29.059686562    0.840353892    0.840349873    0.840353923
   29.069689897    0.807833931    0.807829911    0.807833962
   29.079693231    0.766019217    0.766015197    0.766019248
   29.089696566    0.725768328    0.725764308    0.725768359
   29.099699900    0.696610782    0.696606761    0.696610812
   29.109703234    0.680808097    0.680804076    0.680808128
   29.119706569    0.674385700    0.674381678    0.674385730
   29.129709903    0.671212748    0.671208726    0.671212778
   29.139713238    0.665916547    0.665912524    0.665916577
   29.149716572    0.655351311    0.655347288    0.655351341
   29.159719907    0.638707888    0.638703864    0.638707918
   29.169723241    0.616457049    0.616453025    0.616457079
   29.179726576    0.590266176    0.590262152    0.590266205
   29.189729910    0.564216512    0.564212488    0.564216542
   29.199733244    0.543654454    0.543650429    0.543654483
   29.209736579    0.531394999    0.531390974    0.531395029
   29.219739913    0.526230605    0.526226580    0.526230634
   29.229743248    0.525334029    0.525330003    0.525334058
   29.239746582    0.527201905    0.527197879    0.527201934
   29.249749917    0.532214532    0.532210505    0.532214561
   29.259753251    0.541065638    0.541061612    0.541065667
   29.269756586    0.553480493    0.553476466    0.553480522
   29.279759920    0.568388235    0.568384208    0.568388264
   29.289763254    0.584667170    0.584663142    0.584667199
   29.299766589    0.601560838    0.601556810    0.601560866
   29.309769923    0.618632560    0.618628531    0.618632589
   29.319773258    0.635507872    0.635503843    0.635507900
   29.329776592    0.651668289    0.651664260    0.651668317
   29.339779927    0.666342797    0.666338768    0.666342825
   29.349783261    0.678440527    0.678436497    0.678440556
   29.359786596    0.686617427    0.686613396    0.686617455
   29.369789930    0.689760123    0.689756092    0.689760151
   29.379793264    0.688013181    0.688009150    0.688013209
   29.389796599    0.683595489    0.683591458    0.683595517
   29.399799933    0.680076053    0.680072021    0.680076081
   29.409803268    0.680366440    0.680362407    0.680366467
   29.419806602    0.685450541    0.685446509    0.685450569
   29.429809937    0.694731571    0.694727538    0.694731598
   29.439813271    0.707024823    0.707020790    0.707024851
   29.449816606    0.721235833    0.721231799    0.721235860
   29.459819940    0.736580730    0.736576696    0.736580757
   29.469823274    0.752554263    0.752550229    0.752554290
   29.479826609    0.768815243    0.768811208    0.768815270
   29.489829943    0.785058116    0.785054081    0.785058143
   29.499833278    0.800875619    0.800871584    0.800875646
   29.509836612    0.815591772    0.815587736    0.815591798
   29.519839947    0.828049093    0.828045056    0.828049119
   29.529843281    0.836391345    0.836387308    0.836391372
   29.539846616    0.838055077    0.838051040    0.838055103
   29.549849950    0.830473950    0.830469913    0.830473977
   29.559853284    0.812975164    0.812971127    0.812975191
   29.569856619    0.788948083    0.788944045    0.788948109
   29.579859953    0.765283561    0.765279523    0.765283587
   29.589863288    0.748224540    0.748220501    0.748224566
   29.599866622    0.740186004    0.740181965    0.740186030
   29.609869957    0.740464777    0.740460738    0.740464803
   29.619873291    0.747262631    0.747258592    0.747262657
   29.629876626    0.758758505    0.758754465    0.758758530
   29.639879960    0.773433403    0.773429363    0.773433429
   29.649883294    0.790152745    0.790148705    0.790152771
   29.659886629    0.808132176    0.808128135    0.808132201
   29.669889963    0.826851330    0.826847289    0.826851356
   29.679893298    0.845953632    0.845949590    0.845953657
   29.689896632    0.865137730    0.865133688    0.865137755
   29.699899967    0.884034350    0.884030307    0.884034375
   29.709903301    0.902059322    0.902055279    0.902059347
   29.719906636    0.918271889    0.918267845    0.918271914
   29.729909970    0.931379200    0.931375156    0.931379224
   29.739913304    0.940183829    0.940179785    0.940183854
   29.749916639    0.944675144    0.944671100    0.944675169
   29.759919973    0.947008664    0.947004619    0.947008689
   29.769923308    0.950628547    0.950624502    0.950628572
   29.779926642    0.957616159    0.957612113    0.957616183
   29.789929977    0.967004710    0.967000664    0.967004735
   29.799933311    0.975128471    0.975124425    0.975128495
   29.809936646    0.976618301    0.976614254    0.976618325
   29.819939980    0.965517852    0.965513805    0.965517876
   29.829943314    0.937534966    0.937530919    0.937534990
   29.839946649    0.893528971    0.893524923    0.893528994
   29.849949983    0.840934048    0.840930000    0.840934072
   29.859953318    0.789995308    0.789991260    0.789995332
   29.869956652    0.748631466    0.748627417    0.748631490
   29.879959987    0.721144779    0.721140729    0.721144802
   29.889963321    0.708820122    0.708816072    0.708820145
   29.899966656    0.709965894    0.709961844    0.709965918
   29.909969990    0.720800322    0.720796272    0.720800345
   29.919973324    0.737127951    0.737123900    0.737127974
   29.929976659    0.755338053    0.755334002    0.755338076
   29.939979993    0.772563765    0.772559713    0.772563788
   29.949983328    0.786777261    0.786773209    0.786777284
   29.959986662    0.797296995    0.797292943    0.797297018
   29.969989997    0.805176269    0.805172217    0.805176292
   29.979993331    0.812330719    0.812326666    0.812330741
